id,name,status,website,address,p_tag,i_tag,business_scope
c6dc792ff09a7acb3beb1b1aed14f587,苏州海中航空部件股份有限公司,存续,www.hz-aviation.com,苏州工业园区娄葑北区和顺路58号4幢1楼,"传统行业,","制造业,电气机械和器材制造业,港口,",研发、生产、销售：航空航天器零部件、航海器零部件、高铁控制器及显示器零部件、集装箱、包装箱、医疗设备
c6de29cc30a782bf149fa4630a586ab8,连云港中复连众复合材料集团有限公司,存续,www.lzfrp.com,连云港高新技术产业开发区振华东路17号(生产地址1:连云港经济技术开发区大浦工业区临洪大道6-1号),"传统行业,新材料,先进复合材料,化工新材料,石油化工,","制造业,家具制造业,",风力发电叶片、压力管道、玻璃钢及其它复合材料制品的开发、生产、销售、安装及技术咨询、技术服务；复合材
c6efb39b65c4b0ea289ef97744f7f208,北京明诚技术开发有限公司,存续,www.mc-bj.com,北京市石景山区八大处高科技园区西井路3号崇新大厦1号楼107G3室,,"科学研究和技术服务业,科技推广和应用服务业,其他科技推广服务业,工业自动化,环保设备,电机,",暂无经营范围
c70014bda4999fbf51d3922e13dc3179,安川首钢机器人有限公司上海分公司,存续,www.ysr-motoman.cn,上海市嘉定区兴庆路930号1幢、4幢、6幢,,"制造业,计算机、通信和其他电子设备制造业,其他电子设备制造,机器人,机器人零部件,",设计、开发、制造机器人及机器人自动生产线；承接机器人自动生产线工程；自产产品的安装、调试、维修、技术
c70a8655cedfea81dfedf37db2bf6a35,河南世界行国际旅行社股份有限公司,存续,www.sjxlxs.com,郑州市金水区顺河路18号金水湾项目4号楼12层03号,"境外游,OTA,旅行社,景点门票,酒店预订,机票预订,签证服务,旅游,","交通运输、仓储和邮政业,多式联运和运输代理业,运输代理业,其他运输代理业,旅行社,旅游,签证,导游,",国内旅游和入境游、出境游；国内旅游招徕、咨询服务；入境旅游招徕、咨询服务；出境旅游招徕、咨询服务。
c711a281d13e1339df510586dbc1464d,核工业西南勘察设计研究院有限公司,存续,www.sccnnc.com,成都市锦江区二环路东四段298号,,"科学研究和技术服务业,专业技术服务业,地质勘查,地质勘查技术服务,招标采购,",（以下范围不含前置许可项目，后置许可项目凭许可证或审批文件经营）工程勘察，工程设计，地质灾害治理工程
c7187cf2acbd5de1db440cd742e96929,安徽省永安建筑有限公司,存续,www.ahyongan.com.cn,安徽省合肥市肥东县店埠镇沿河东路,,"建筑业,房屋建筑业,建筑装饰,",暂无经营范围
c71f315031581315d5e857e3fdcd2301,武汉纽威制药机械有限公司,存续,newwaywuhan.com,武汉市洪山区张家湾60号,"医疗设备,医疗健康,专用设备,生产制造,医疗器械,","制造业,专用设备制造业,印刷、制药、日化及日用品生产专用设备制造,医疗,医疗设备,",制药机械、化工机械、生物工程机械、食品机械、机电一体化设备研发、设计、制造及技术服务；相关配套工程、
c72a69d2fb975dcde36975de3e16cf77,深圳市亚科源科技有限公司,存续,www.ykytech.com.cn,深圳市宝安区福永街道福永社区福海科技工业园B4栋401,"电力设备,仪器设备,电气机械和器材,专用设备,生产制造,","租赁和商务服务业,租赁业,机械设备经营租赁,其他机械与设备经营租赁,电气行业,",一般经营项目是：计算机及配件、元器件、电子工具、网络设备、仪器仪表、工业自动化设备、实验室设备、通讯
c72a7655ee1098574c30ecd5bc7e5adc,上海韦地科技集团有限公司,存续,www.welldeliver.cn,上海市虹口区峨嵋路315号8747室,"企业服务,企业IT服务,系统集成,工业信息化,","科学研究和技术服务业,科技推广和应用服务业,融资租赁,软件工具,理财,电气设备,",暂无经营范围
c734c54bc9f81b6de0f8d0bd38cb67db,湖南创一工业新材料股份有限公司,存续,www.hn-chuangyi.com,湖南省湘潭市岳塘区宝塔街道晓塘东路88号综合展示楼,"风力发电,复合材料,能源发电,能源设备,能源服务,非TMT,能源矿产,能源设备零部件,","制造业,金属制品业,电气设备,",风力发电机整机、风力发电机组叶片、风力发电系统相关设备、锻件、机械设备、钢结构件、金属材料、电工材料
c75cfea0ffb9bedfa575e824ca29dfc8,安徽津利能源科技发展有限责任公司,存续,www.ahjlkj.com.cn,安徽省合肥市高新区柏堰科技园宁西路16号,"能源电力,能源服务,","科学研究和技术服务业,专业技术服务业,质检技术服务,",许可项目：检验检测服务；特种设备检验检测服务；建设工程质量检测；电力设施承装、承修、承试（依法须经批
c780c72a2b0355976be83e40e300a069,江苏兴海特钢有限公司,存续,www.jsxh.net,兴化市戴南镇经济开发区,,"制造业,金属制品业,金属制日用品制造,",特殊钢材料及制品、不锈钢材料及制品、焊丝、金属丝、气阀钢材料及制品制造、加工、销售，金属新材料的研发
c794c60d9dcc6a28f315d191b0ec4e73,中翔消防工程有限公司,存续,暂无官网信息,北京市丰台区马家堡角门14号楼商业金融用地3#酒店14层1727,,"建筑业,建筑安装业,管道和设备安装,幼儿园,消防报警,招标采购,教育,",暂无经营范围
c7a06a4346e24c2f1ad5cdf8a755aae5,科林环保装备股份有限公司,存续,kelin-china.com,江苏省苏州市吴江区高新路425号,"传统行业,","制造业,通用设备制造业,自动化设备,环保设备,电器,",生产销售：环保除尘设备、过滤材料、配件及自控系统，物料输送机械、通用机械、冶金设备、垃圾焚烧炉、机电
c7bfa878154af5a69c5948286bafd9d1,北京文兴时代文化发展有限公司,存续,暂无官网信息,北京市丰台区南四环西路188号十六区19号楼(丰海联创港众创空间)9层208号,,"文化、体育和娱乐业,广播、电视、电影和录音制作业,印刷,招标采购,",演出经纪；广播电视节目制作；组织文化艺术交流活动（不含演出及棋牌娱乐）；承办展览展示活动；销售工艺品
c7c1dd24c55cfb3433dd8f0ca1b7b8ad,营口鸿生物流有限公司,存续,暂无官网信息,营口市鲅鱼圈区兰翎16-森达1-9#362,,"交通运输、仓储和邮政业,多式联运和运输代理业,运输代理业,",陆路货物运输代理，国内船货代理，装卸服务，国内一般贸易，无车承运，无船承运。（依法须经批准的项目，经
c7c7d63212f37d57f9f8ec3f0586e811,邯郸紫山特钢铸锻厂,存续,暂无官网信息,河北省邯郸市永年区永合会镇,,"制造业,通用设备制造业,金属加工机械制造,其他金属加工机械制造,",钢材、齿轮钢、合结钢、不锈钢、轴承钢、碳工钢、优碳钢、纯铁、合工钢、煤矿专用钢材制造**
c802ea305eb292d7be3c4efbc38917cb,卡迪诺科技(北京)有限公司,存续,www.rgrms.com,北京市密云区经济开发区科技路乙12号,,"科学研究和技术服务业,科技推广和应用服务业,其他科技推广服务业,无人机,机器人,",暂无经营范围
c82cff9309ebdb8bbc9ed81cceaa7bbd,卫辉市鑫海建材有限公司,存续,暂无官网信息,卫辉市卫辉大道南段,,"批发和零售业,批发业,矿产品、建材及化工产品批发,建材批发,建筑材料,建材家具,",钢材、型材、五金交电、水暖、管件、销售**
c841d47b7a0be2d58a51d94e6511c07c,江苏中海华核环保有限公司,存续,www.n-cashh.com,盐城市环保科技城民联村一组(28),"环保设备,专用设备,生产制造,环保处理设备,","科学研究和技术服务业,研究和试验发展,工业机器人,机器人,环保技术,",暂无经营范围
c84db29fcca90f4c4c0f9b57ab2a744b,辽宁省安全科学研究院,存续,www.lnaky.com/,沈阳市和平区文萃路4-2号,,"科学研究和技术服务业,研究和试验发展,自然科学研究和试验发展,医疗机器人,机器人,",职业健康安全管理体系认证；危险化学品及化学试剂安全监督检验；房屋出租；安全生产检测检验乙级；安全、职
c8597cda7cfadbaba79a5cdaecbb195a,华泰保险经纪有限公司,存续,www.huatai-serv.com,北京市西城区骡马市大街18号楼12层1202、1205,"保险,人身保险,金融,","金融业,保险业,保险中介服务,保险经纪,快递服务,保险公司,",暂无经营范围
c86d96c46f9aece8aa8549dbfd57b975,四川了凡景观建筑有限公司,存续,暂无官网信息,成都市金牛区二环路西三段181号11层1号,,"建筑业,建筑装饰、装修和其他建筑业,",（以下范围不含前置许可项目，后置许可项目凭许可证或审批文件经营）园林绿化工程、花卉种植、树木种植、园
c8a2c57b91fc23fa32d158f230646700,包头市甲泰防水保温工程有限公司,存续,暂无官网信息,包头市九原区沙河镇尹六窑子开发区(车管所以西300米处),,"批发和零售业,批发业,其他批发业,其他未列明批发业,",各类工程建设活动;住宅室内装饰装修;施工专业作业;建设工程设计;建筑防水卷材产品销售;建筑防水卷材产
c8a96455297acc8565b70a72dd149ff9,安泰科技股份有限公司,存续,www.atmcn.com,北京市海淀区学院南路76号,"先进制造,","科学研究和技术服务业,科技推广和应用服务业,其他科技推广服务业,先进金属材料,节能技术,",生产新材料；新材料及制品、新工艺的技术开发、技术服务、技术咨询、技术转让；销售新材料、制品及金属材料
c8b6904dc9a1b7b205b7c1be09ad7e52,沈阳东管电力科技集团股份有限公司,存续,www.dgpp.com,沈阳经济技术开发区沈西三东路33号,"通用设备,金属制品,非TMT,生产制造,金属管材,高新技术企业,","科学研究和技术服务业,研究和试验发展,工程和技术研究和试验发展,",许可经营项目：压力管道元件【A（1）（3）级钢制无缝管件（包括工厂预制弯管、有缝管坯制管件）；B级锻
c8bef5ccd0430977bab7b9a566383309,南通昆仑空调有限公司,存续,暂无官网信息,南通市通州区先锋街道青年东路418号,,"制造业,电气机械和器材制造业,家用电力器具制造,",暂无经营范围
c8d4519ce46220e435703661c687922f,四川省金镭重工有限公司,存续,www.scjlzg.com,内江市威远县严陵镇建业大道777号,"材料类,金属铸造,不锈钢生产,金属制品,铸件生产,金属冶炼和压延加工,生产制造,黑色金属冶炼,","制造业,金属制品业,结构性金属制品制造,金属结构制造,重工业,",制造：重型机械零部件，有色金属合金，锻件及粉末冶金制品，金属结构，通用零部件；铸造：有色金属，黑色金
c8dbf932fc81e6f09457526855e052a3,江西省水投江河信息技术有限公司,存续,www.jxstjh.com,江西省南昌市南昌高新技术产业开发区紫阳大道3399号云中城A#办公楼39楼3905室,"垂直行业信息化,IT基础设施建设及运维服务,企业服务,数据服务,企业IT服务,大数据,","信息传输、软件和信息技术服务业,软件和信息技术服务业,其他信息技术服务业,其他未列明信息技术服务业,",计算机领域内的技术开发、技术推广、技术转让、技术咨询、技术服务；物联网技术服务；计算机信息系统集成服
c8fb8221108584da493022e96a9dd257,无锡拓邦冶金科技有限公司,存续,www.tuo-bang.cn,"无锡市锡山经济开发区芙蓉一路以南,云林路以西",,"科学研究和技术服务业,研究和试验发展,工程和技术研究和试验发展,",暂无经营范围
c905aac24a40b78a2c1d0163a3d9e4f2,江苏华盛电气股份有限公司,存续,www.hasen-cn.com,盐城市盐都区盐龙街道龙乘路(D),"智能硬件,","科学研究和技术服务业,科技推广和应用服务业,招标采购,电气行业,电气设备,电器,",防爆电气及电力变压器制造，不间断电源、应急电源、通信电源、高压直流电源系统、稳压电源、电力一体化电源
c91018edb95aac6039d7741be48f39f1,北京天泽智云科技有限公司,存续,https://www.cyber-insight.com,北京市海淀区北四环西路66号17层2006室,"企业服务,人工智能,工业4.0,智能制造,行业信息化及解决方案,大数据,数据分析,健康管理,知名风投","信息传输、软件和信息技术服务业,工业自动化,工业大数据,数据处理,智能制造装备,健康管理,数据采集,",暂无经营范围
c914cd6baf8be9d29009437eb9d348bf,宁夏鑫汇瑞能电力发展有限公司,存续,暂无官网信息,银川市金凤区宁安大街490号银川iBi育成中心二期11号楼102室,,"建筑业,建筑安装业,其他建筑安装业,",其他建筑安装；电力设施承装、承修、承试；太阳能发电技术服务；各类工程建设活动；技术服务、技术开发、技
c926d859f9eb49171a9c9fbd7cdad896,武汉海达数云技术有限公司,存续,www.hi-cloud.com.cn,武汉市东湖开发区武汉大学科技园以南国家地球空间信息产业基地五期--武大慧园1#幢7层3、4、5号房,"高科技,硬件,开源硬件,硬件解决方案,传感器,卫星,三维,激光,测量,","信息传输、软件和信息技术服务业,软件和信息技术服务业,集成电路设计,无人机,电气工程,数据采集,勘察",暂无经营范围
c92b65d769a07bf8abe2251c0922bf1b,北京星航机电装备有限公司,存续,www.hangtianxinghang.com,北京市丰台区云岗东王佐北路9号,"电力设备,机器人,工业机器人,硬件,先进制造,智能硬件,高端装备制造,电气设备,航空航天,光电设备,","制造业,铁路、船舶、航空航天和其他运输设备制造业,航空、航天器及设备制造,航天器及运载火箭制造,工业",航空航天设备、模具、配电开关控制设备、塑料及金属型材、金属构件制造；普通货物运输；专业承包；技术开发
c93d0af0220ba851726dffbab9b38258,江苏银环精密钢管有限公司,存续,www.baoyin.com.cn,江苏宜兴经济开发区,,"制造业,黑色金属冶炼和压延加工业,铁合金冶炼,",无缝钢管、金属制品、焊接钢管的制造、销售；通用机械、金属材料、橡胶制品、塑料制品、皮革及制品、化学纤
c9435daf9f822a0e7ab58dc168980996,新兴铸管股份有限公司,存续,www.xinxing-pipes.com,武安市上洛阳村北,"消费,钢铁,进出口,管件,","制造业,金属制品业,铸造及其他金属制品制造,黑色金属铸造,农村物流,化肥,招标采购,",离心球墨铸铁管、灰铁排水管、新型复合管材及配套管件；铸造及机械设备及相关产品、焦炭及其副产品粗苯、焦
c9533b51f77846c131baba81038b56a2,深圳市和平卧龙科技有限公司,存续,暂无官网信息,深圳市南山区高新南一路中国科技开发院孵化大楼506,"供水,太阳能,燃气水务,能源电力,能源服务,新能源,","科学研究和技术服务业,专业技术服务业,工业与专业设计及其他专业技术服务,",一般经营项目是：民用技术的技术开发，军转民产品的技术开发（不含限制项目）；国内贸易（不含专营、专控、
c955a071aa08aeb5329e8badc70c9700,成都乐创自动化技术股份有限公司,存续,www.leetro.com,成都高新区科园南二路一号大一孵化园8栋B座,"自动化,工业自动化,高新技术,","制造业,仪器仪表制造业,通用仪器仪表制造,工业自动控制系统装置制造,工业自动化,电机,软件工具,",工业自动化产品和系统的研发、生产、销售（国家有专项规定的除外）及相关技术服务；软件开发；货物进出口、
c95f49f8f2abdadc7692fcb45bac9f62,北京华索科技股份有限公司,存续,www.huasuokeji.com,北京市海淀区上地东路1号盈创动力大厦5号楼403室,"仪器仪表,生产制造,通用设备,机械制造,高新技术企业,节能环保,自动化,整体解决方案,","科学研究和技术服务业,科技推广和应用服务业,其他科技推广服务业,",暂无经营范围
c9934631423fb518ee5d817ce341a093,思优供应链管理（上海）有限公司,存续,www.swiftyou.com,上海市闵行区莘凌路211号1号楼181室,"企业通用服务,企业服务,供应链管理,","租赁和商务服务业,商务服务业,组织管理服务,其他组织管理服务,供应链服务,",供应链管理，企业管理咨询（除经纪），仓储服务，软件开发，从事软件科技领域内的技术开发、技术咨询、技术
c99bbf8934aeeb4e98cd74ef5d37815a,大连中核科技开发有限公司,存续,www.dl213.com.cn,辽宁省大连市甘井子区海燕街 455号,,"科学研究和技术服务业,研究和试验发展,工程和技术研究和试验发展,",许可项目：货物进出口，广播电视节目制作经营，建筑智能化系统设计，建筑智能化工程施工，Ⅱ、Ⅲ、Ⅳ、Ⅴ类
c9a581a0c97c14bd75d5f0f568aa46ad,武汉农尚环境股份有限公司,存续,www.nusunlandscape.com,江岸区江汉北路34号九运大厦C单元23层1-3室,"传统行业,","科学研究和技术服务业,专业技术服务业,环境与生态监测检测服务,环境保护监测,装饰工程,",暂无经营范围
c9c291b01368d3a5b9d7b6a98369d28c,北京利明杉科技有限公司,存续,www.lms-tech.com,北京市昌平区沙顺路91号院2号6层603,,"科学研究和技术服务业,科技推广和应用服务业,其他科技推广服务业,",专业承包；智能交通信号指示灯系统、公路安全防护系统、电子监控系统、机电设备的技术开发、技术转让、技术
c9c536af3ee9057acf4b76c1ff571c65,德阳活力热能机电有限公司,存续,www.dyhuoli.cn,四川省德阳市旌阳区天元镇青海路东汽清河苑小区8幢1-4-1号,,"制造业,电气机械和器材制造业,电机制造,发电机及发电机组制造,",汽轮机设备、通用机械、电气机械、环保设备、仪器设备、电站配套设备及备品配件设计、制造、安装、改造、维
c9ca27455e62fd551708ea779b64430c,南京高精传动设备制造集团有限公司,存续,www.ngctransmission.com,南京市江宁区高新园侯焦路30号,"仪器设备,轴承、齿轮和传动部件,汽车制造,风力发电,汽车零部件,汽车交通,生产制造,通用设备,传动装","制造业,通用设备制造业,轴承、齿轮和传动部件制造,滑动轴承制造,",通用、高速、重型齿轮传动设备及工业成套设备，港口新型机械设备，薄板连铸机，新能源设备的设计、生产；工
c9cace140a3ad849a4e8ca0022a7faa9,南京金鑫传动设备有限公司,存续,www.njjxgear.com,南京市溧水经济开发区南区水保东路1号,"轴承、齿轮和传动部件,生产制造,通用设备,减速机,","批发和零售业,批发业,",通用、高速、精密、重载齿轮箱及传动设备、机械设备、成套设备及备品、备件、零配件设计、制造、销售及技术
c9ec7a3694648e7136edb29633d2f9cb,北京奥盖尔贸易有限公司,存续,www.buty-time.com.tw,北京市朝阳区北苑路170号6号楼11层1108室,,"批发和零售业,批发业,其他批发业,其他未列明批发业,",从事液压设备、机械和系统的电控设备的批发、佣金代理（拍卖除外）、进出口（不涉及国营贸易管理商品，涉及
c9fcacd446c5c72b3d28b51b1d40b071,中国机械工业安装总公司德阳安装工程公司,存续,www.dyazgs.com,四川省德阳市区金山街157号,,"建筑业,建筑安装业,其他建筑安装业,电气设备,职业教育,教育,",线路、管道、设备安装，建筑工程及建筑装饰工程施工；钢结构生产、加工；销售机电设备、管道设备、制冷设备
ca18790127e71f6db2a2f8cd32d5b715,南京宝泰特种材料股份有限公司,存续,www.baotaiclad.com,南京市江宁经济技术开发区高湖路29号,"有色冶炼加工,金属制品,有色金属,材料,金属材料,材料设备,非TMT,高新技术企业,","批发和零售业,批发业,矿产品、建材及化工产品批发,金属及金属矿批发,",有色、黑色金属材料开发、研制、生产、销售、技术咨询；有色、黑色金属复合材料开发、研制、生产、销售、技
ca19eed2b4d8e5f30bf6823c7f0843c1,北京紫峰房地产开发有限公司,存续,www.bjzifeng.com,北京市通州区聚富苑民族产业发展基地聚和六街2号,"房地产,房产开发,","房地产业,房地产开发经营,房地产,",房地产开发、商品房销售；家居装饰；销售建筑材料、机械电器设备；房地产信息咨询（不含中介服务）。（企业
ca43236e190a1edc2a4d88c00f7812ef,成都骏生机电设备有限公司,存续,www.yjzyf.cn,成都市金牛区新桥村金府五金机电交易市场1单元6楼11号,,"批发和零售业,批发业,其他批发业,其他未列明批发业,",暂无经营范围
ca531c38a4eb2f07eeda4b1b1b54e756,唐山三友化工股份有限公司,存续,www.sanyou-chem.com.cn,河北省唐山市南堡开发区,"传统行业,","制造业,化学原料和化学制品制造业,基础化学原料制造,无机碱制造,",纯碱、食用添加剂碳酸钠、轻质碳酸钙、工业液体氯化钙、工业二水氯化钙、无水氯化钙、融雪剂生产、销售；粉
ca7c5041e35b98fd632ba188e09115c9,南京华天科技发展股份有限公司,存续,www.njhuatian.com,南京市溧水区经济开发区,"企业服务,仪表,","批发和零售业,批发业,矿产品、建材及化工产品批发,建材批发,",暂无经营范围
ca89accfadd4b4e81a4f2675de30fabd,若普自动化技术(北京)有限公司,存续,www.rpbj.net,北京市大兴区西红门镇寿保庄鸿坤金融谷1号楼2层202A室,,"电力、热力、燃气及水生产和供应业,",暂无经营范围
caa575af09d01d6823505066d3c9cd3b,郑州赛福特电子设备有限公司,存续,www.safute.com,河南省郑州市高新技术开发区红松路36号院3号楼3层17号,"医疗健康,医疗器械销售,医疗器械,内窥镜,医用器械,","批发和零售业,零售业,家用电器及电子产品专门零售,其他电子产品零售,医疗器械,医生服务,医疗,中医,",生产医疗器械第二类：6825、6826、第三类中的6825；销售医疗器械第二类：6820、6821、
caa9e7a6e691de1347a51ee892c2ac43,郑州市合瑞森仪器仪表有限公司,存续,www.hiresy.com.cn,郑州市中原区建设西路118号3号楼8层803号,,"批发和零售业,批发业,机械设备、五金产品及电子产品批发,其他机械设备及电子产品批发,",销售：仪器仪表，实验室设备，电子产品，五金机电，通信器材，安全防护器材，计算机软硬件，办公用品。（国
caaed148611f7e683ee3de6b6eab14dd,石家庄华安机电设备有限公司,存续,www.hajdpump.cn,石家庄高新区湘江道319号B-1-2204,"专用设备,生产制造,","批发和零售业,批发业,矿产品、建材及化工产品批发,其他化工产品批发,",化工设备、环保设备、普通机械及电力机械设备、气动隔膜泵、粉料输送设备、计量泵组、自动化加药装置的设计
cab839e8f1c7dc78149e7a507e47bd6a,西迪技术股份有限公司,存续,www.seed-carbide.com,湖南省株洲市芦淞区太子路董家塅高科园内,"材料,新材料,非TMT,合金材料,金属,装备制造,","科学研究和技术服务业,研究和试验发展,机器人,自动化设备,工业自动化,液压,玩具机器人,",暂无经营范围
cac846a6154f8dc30d4707faef286624,上海克瑞阀门股份有限公司,存续,www.shkrfm.com,上海市崇明区港沿镇合五公路3558号6幢215室,"阀门生产,生产制造,通用设备,泵、阀门、压缩机及类似机械,","制造业,",暂无经营范围
cacfc23d2a41677db798a6fefe5e8a29,中国石化润滑油有限公司北京分公司,存续,www.4008109886.com,北京市海淀区安宁庄西路6号,,"制造业,石油、煤炭及其他燃料加工业,精炼石油产品制造,原油加工及石油制品制造,机器人,招标采购,",制造、销售石油化工产品、塑料制品、石油化工设备；石油化工设备修理和安装；普通货运；技术检测；技术服务
cad178f8ccc75e03f3f5573f254767be,沈阳三科核电设备制造股份有限公司,存续,www.snemchina.com,沈阳经济技术开发区七号路7甲3-1号,"传统行业,","制造业,通用设备制造业,",核电专用设备、泵、风机、齿轮、偶合器、水工金属结构构件、滤水设备、铸件制造，核电专用设备、泵、风机、
cad4b3832278819e7597b052b9ab08b9,黑龙江农垦勘测设计研究院,存续,暂无官网信息,黑龙江省哈尔滨市香坊区赣水路270号,,"科学研究和技术服务业,研究和试验发展,",工程勘察服务、工程设计服务、环境影响评价、水土保持工程设计服务、水资源管理、水文水资源调查与评价、工
caf37c410dfb1d620605d29908363f7d,北京索为系统技术股份有限公司,存续,www.sysware.com.cn,北京市海淀区宝盛南路1号院9号楼1层101-01,"企业服务,IT基础设施,开发者服务,IT运维,知名风投,","科学研究和技术服务业,科技推广和应用服务业,其他科技推广服务业,数据集成,软件工具,",技术开发、技术咨询、技术推广、技术转让、技术服务；销售计算机软件及辅助设备、通讯设备、民用航空器、机
cafadd976fc0f32d45a80e40ea32e33c,山西太钢工程技术有限公司,存续,www.tisco.com.cn/gongchengjishu/20120927100,太原市杏花岭区胜利街327号,,"租赁和商务服务业,商务服务业,法律服务,其他法律服务,",建设工程：工程设计、工程地质勘察和工程测量；工程咨询、评估咨询、工程造价咨询；工程监理；工程项目管理
cb00d0056f907b56d9270c3505b04afc,无锡市炜联不锈钢有限公司,存续,暂无官网信息,无锡市新区纺城大道289号(南方不锈钢市场)22幢120号,,"批发和零售业,批发业,矿产品、建材及化工产品批发,金属及金属矿批发,",金属材料及制品、建筑装潢材料、普通机械及配件、炉料、针纺织品的销售。（依法须经批准的项目，经相关部门
cb63ffa90b6dacea289ee472c6731495,扬州辛普森工程设备有限公司,存续,暂无官网信息,扬州市邗江经济开发区牧羊路20号,,"建筑业,建筑安装业,",工程设备安装、机电设备安装、中央空调安装、家用空调安装、装潢设计安装、消防设计安装、环保设备安装、水
cb7271a794087b2e4c7c7abf43a3ebfa,包头市钰汇机电技术有限责任公司,存续,暂无官网信息,内蒙古自治区包头市昆区友谊大街19号街坊2区付4-88,,"批发和零售业,批发业,矿产品、建材及化工产品批发,建材批发,",电站设备及材料的销售；委托机械加工；机械修理（不含特种设备）；电站设备检修、维护；内燃机车修理、铁路
cb86c8f6805ac710b83752c6a77de137,中移建设有限公司,存续,www.bjzyjs.cn,北京市海淀区北蜂窝路18号(综合楼9层906、907、917),,"建筑业,土木工程建筑业,其他土木工程建筑,职业教育,招标采购,智慧校园,安防机器人,机器人,幼儿园,",暂无经营范围
cb8cdd2c53f410cbb8fd928706b62e33,成都利君实业股份有限公司,存续,www.cdleejun.com,成都市武侯区武科东二路5号,"传统行业,","制造业,电气机械和器材制造业,其他电气机械及器材制造,其他未列明电气机械及器材制造,电气设备,电气工",研究制造、销售、机电产品（不含汽车）及配件；经营本公司自产产品及技术的出口业务和本公司所需的机械设备
cb8efc4a61505f5c3c610e62bfd3ac94,连云港市明珠开君国际酒店有限公司,存续,www.lygmz.com,连云港市连云区中山中路588号,,"住宿和餐饮业,餐饮业,",预包装食品、卷烟、雪茄烟零售；大型餐馆餐饮服务（含凉菜，不含裱花蛋糕、不含生食海产品）；住宿服务；公
cb9c1868d19fc474920169007ecfae0a,北京振中电子技术有限公司,存续,www.zzdts.com,北京市海淀区海淀苏州街18号院4号楼9层901,"企业通用服务,移动终端软件外包,企业服务,","科学研究和技术服务业,科技推广和应用服务业,其他科技推广服务业,数据采集,招标采购,物流仓储,",技术开发、技术转让、技术咨询、技术服务；计算机系统服务；软件开发；应用软件服务；房地产开发；销售自行
cba66e8c941c5b9250d45c5290303034,北京伟思创科技股份有限公司,存续,www.westron.com.cn,北京市顺义区林河南大街9号院1号楼1至11层01内1层101室,"信息安全,企业服务,信息服务,计算机应用,科技型中小企业,进出口贸易,危险化学品,环保设备,","信息传输、软件和信息技术服务业,",暂无经营范围
cbac333099bfca39a62206882be4089b,开立基业（北京）阀门制造有限公司,存续,www.kailifa.com,北京市密云区经济开发区兴盛南路20号院6号厂房-7,"生产制造,通用设备,泵、阀门、压缩机及类似机械,","制造业,通用设备制造业,泵、阀门、压缩机及类似机械制造,阀门和旋塞制造,",暂无经营范围
cbba63714e67909c1fe16569e15ff044,齐齐哈尔市益众电力机械新技术开发有限公司,存续,暂无官网信息,黑龙江省齐齐哈尔市富拉尔基区红宝石办事处6-1-2-4-22,,"制造业,金属制品业,结构性金属制品制造,金属结构制造,",铸、锻件、金属结构件加工，电力机械修造、技术咨询，电气设备安装，水暖电作业；提供劳动力服务，金属结构
cbc8e97090ab4c6ee012729aaccb0fec,铁科检测有限公司,存续,www.bjtkcloud.com,北京市海淀区大柳树路2号铁建试验楼三层,,"科学研究和技术服务业,专业技术服务业,工程技术与设计服务,工程管理服务,",暂无经营范围
cbca548488fee50de45c9d4f577a46ec,江苏伊维达智能科技股份有限公司,存续,www.evida.com.cn,徐州市泉山区软件园路6号徐州软件园C2号楼南202-3室,"生产制造,机械自动化,仪器设备,非TMT,设备制造,自动化,自动化设备,工业自动化,处理机器人,工业","信息传输、软件和信息技术服务业,软件和信息技术服务业,机器人零部件,电气行业,工业自动化,机器人,",电子智能化控制设备技术开发、技术咨询、技术服务；开发、生产、销售机械自动化采样、制样设备及技术服务；
cbd2d08f7f0b446f0aa3399836d3c631,南京奥特电气股份有限公司,存续,www.autowelds.com,南京市江宁经济技术开发区芳园西路1号,"能源电力,能源服务,","制造业,电气机械和器材制造业,其他电气机械及器材制造,电气工程,电气行业,能源工程,",暂无经营范围
cbe4f208a62ad64a5f57c83081b3f3c7,河北鹏鑫管道装备集团有限公司,存续,https://www.pengxin.net,河北省沧州市孟村回族自治县土楼村,,"制造业,金属制品业,建筑、安全用金属制品制造,建筑装饰及水暖管道零件制造,招标采购,",加工、制造、销售：管件、管道设备；管道及管件的防腐保温；销售：垫片、补偿器、支吊架、电厂附件、承插件
cbe7d62f434f4f16b91db8973031294a,大连市金州区天源铸造机械厂,存续,www.dlty.zn,辽宁省大连市金州区拥政街道青山村,,"制造业,金属制品业,铸造及其他金属制品制造,黑色金属铸造,",机械零部件、铸造加工；钢材、建筑材料销售；国内一般贸易。（依法须经批准的项目，经相关部门批准后方可开
cbea84a9fb7e01c2c75a25adbc737199,北京东方瑞威科技发展股份有限公司,存续,www.bjdfrw.com,北京市海淀区北蜂窝2号中盛大厦2306室,"传统行业,石油化工,","科学研究和技术服务业,科技推广和应用服务业,其他科技推广服务业,招标采购,建筑材料,",技术开发、技术咨询、技术服务；销售计算机、软件及辅助设备、电子产品、机械设备、自行开发后的产品；代理
cc02a4825bc5996bfa1b8efc0a15fad2,泊头市中金机械设备制造有限公司,存续,www.liangju1688.com,河北省沧州市泊头市交河镇泊富路北,,"制造业,金属制品业,铸造及其他金属制品制造,黑色金属铸造,机械设备,",数控机床、铸铁件、铸钢件、模具、焊接件、工量具生产及销售；钢结构工程施工；车间工程设计、安装；钢材焊
